,currency,shortName,longName,regularMarketChange,regularMarketChangePercent,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,regularMarketOpen,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,symbol,priceEarnings,earningsPerShare,logourl,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,averageDailyVolume3Month,averageDailyVolume10Day,marketCap
227,BRL,FII MORE RE CI  ER,More Real Estate FOF Fundo De Investimento Imobiliario,0.15000153,0.19997537,2023-07-28T20:00:00.000Z,75.16,75.48,74.45 - 75.48,74.45,6200.0,75.01,74.45,16.360004,0.27823138,58.8 - 76.99,-1.8299942,-0.023769246,58.8,76.99,MORE11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,65.95275,9.2072525,0.13960376,8009.0,8196.0,174305072.0
228,BRL,FII MORE CRICI  ER,More Recebiveis Imobiliarios FII Fundo De Investimento Imobiliario,-0.21000671,-0.22542584,2023-07-28T20:05:00.000Z,92.95,93.19,92.8 - 93.19,92.8,4387.0,93.16,93.15,8.949997,0.10654758,84.0 - 97.82,-4.8700027,-0.04978535,84.0,97.82,MORC11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,92.05275,0.8972473,0.009747099,3761.0,3850.0,
229,BRL,FII MULTSHOPCI,Multi Shoppings Fundo Investimento Imobiliario Fii,0.0,0.0,2023-07-28T20:00:00.000Z,68.0,68.0,68.0 - 68.0,68.0,1.0,68.0,68.0,0.0,0.0,68.0 - 93.24,-25.239998,-0.27069926,68.0,93.24,SHOP11,,,https://brapi.dev/favicon.svg,76.35655,-8.356552,-0.10944119,0.0,0.0,100726360.0
230,BRL,FII NAVI CRICI,Navi Credito Imobiliario - Fundo De Investimento Imobiliario,0.0,0.0,2023-07-28T18:55:53.000Z,9.29,9.29,9.22 - 9.29,9.22,17.0,9.29,9.29,1.2699995,0.15835404,8.02 - 10.0,-0.71000004,-0.071,8.02,10.0,NCRI11,,,https://brapi.dev/favicon.svg,9.233672,0.05632782,0.006100262,1603.0,201.0,
231,BRL,FII NAVI TOTCI  ER,Navi Imobiliario Total Return Fundos De Investimento Imobiliario,0.7900009,0.87983173,2023-07-28T19:44:19.000Z,90.58,90.58,89.5 - 90.58,89.5,9635.0,89.79,89.79,21.760002,0.31618717,68.82 - 92.94,-2.3600006,-0.025392732,68.82,92.94,NAVT11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,76.74075,13.839249,0.18033767,3108.0,2052.0,
232,BRL,FII NAVI RSDCI,Navi Residencial Fundo De Investimento Imobiliario,0.010000229,0.10060592,2023-07-28T20:05:00.000Z,9.95,9.97,9.91 - 9.97,9.91,3358.0,9.94,9.94,1.9200001,0.23910338,8.03 - 10.2,-0.25,-0.024509804,8.03,10.2,APTO11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,8.93785,1.0121498,0.113243096,4659.0,6143.0,40008352.0
233,BRL,FII NEWPORT CI,Newport Logastica Fundo De Investimento Imobiliario,1.300003,1.160717,2023-07-28T19:42:48.000Z,113.3,113.45,111.5 - 113.45,111.5,20697.0,112.0,112.56,23.800003,0.26592183,89.5 - 115.8,-2.5,-0.021588946,89.5,115.8,NEWL11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,100.56285,12.737152,0.12665862,9687.0,9372.0,
234,BRL,FII NEWRU   CI,Renda de Escritorios Fundo de Investimento Imobiliario - Cotas Fundo,-0.020004272,-0.02726492,2023-07-28T19:46:53.000Z,73.35,73.37,73.35 - 73.37,73.35,16.0,73.37,73.37,41.85,1.3285714,31.5 - 75.0,-1.6500015,-0.02200002,31.5,75.0,NEWU11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,56.8829,16.467098,0.28949118,1412.0,4429.0,
235,BRL,FII OCTO    CI  ER,Octo Fundo De Investimento Imobiliario,0.0,0.0,2023-07-28T17:31:09.000Z,103.95,103.95,103.95 - 103.95,103.95,166.0,103.95,103.95,2.949997,0.02920789,101.0 - 108.0,-4.050003,-0.037500028,101.0,108.0,OCRE11,,,https://brapi.dev/favicon.svg,103.913795,0.036201477,0.0003483799,2091.0,998.0,29730322.0
236,BRL,FII ORAMA   CI,Orama High Yield Fundo De Investimento Imobiliario,0.020000458,0.19841725,2023-07-28T20:00:00.000Z,10.1,10.1,9.87 - 10.1,9.87,16.0,10.08,9.87,1.1000004,0.12222227,9.0 - 10.51,-0.40999985,-0.03901045,9.0,10.51,OGHY11,,,https://brapi.dev/favicon.svg,10.031026,0.068974495,0.0068761157,360.0,1062.0,
237,BRL,FII OURI JPPCI,Ourinvest Jpp Fundo Investimento Imobiliario - Fii,0.11000061,0.1099017,2023-07-28T20:05:00.000Z,100.2,100.21,99.97 - 100.21,99.97,3309.0,100.09,100.1,11.149994,0.12521048,89.05 - 102.5,-2.300003,-0.022439053,89.05,102.5,OUJP11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,96.18925,4.01075,0.041696448,6781.0,4586.0,325888480.0
238,BRL,FII PNCR    CI,Panorama Credito Residencial Fundo De Investimento Imobiliario,0.0,0.0,2023-07-19T14:19:00.000Z,100.0,100.0,100.0 - 100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0 - 100.0,0.0,0.0,100.0,100.0,PNCR11,,,https://brapi.dev/favicon.svg,100.0,0.0,0.0,1580.0,100.0,50000000.0
239,BRL,FII PANORAMACI  ER,Panorama Desenvolvimento Logistico - Fundo De Investimento Imobiliario,5.8900146,0.45584467,2023-06-12T15:01:45.000Z,1298.0,1298.0,1298.0 - 1298.0,1298.0,0.0,1292.11,0.0,86.01001,0.07096594,1211.99 - 1299.0,-1.0,-0.0007698229,1211.99,1299.0,PNDL11,,,https://brapi.dev/favicon.svg,1283.0563,14.943726,0.011646976,65.0,0.0,
240,BRL,FII PAN PROPCI,Panorama Properties Fundo De Investimento Imobiliario,0.0,0.0,2023-07-13T19:10:00.000Z,100.0,100.0,100.0 - 100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0 - 100.0,0.0,0.0,100.0,100.0,PNPR11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,100.0,0.0,0.0,13433.0,13055.0,
241,BRL,FII PNRC    CI,Panorama Real Estate Credito Fundo De Investimento Imobiliario,0.0,0.0,2023-07-07T18:09:00.000Z,101.09,101.09,101.09 - 101.09,101.09,0.0,101.09,0.0,0.0,0.0,101.09 - 101.09,0.0,0.0,101.09,101.09,PNRC11,,,https://brapi.dev/favicon.svg,101.09,0.0,0.0,218.0,0.0,
242,BRL,FII PARQ ANHCI,Rb Capital Anhanguera Fundo De Investimento Imobiliario,0.0,0.0,2023-07-28T20:06:00.000Z,55.24,55.25,55.24 - 55.25,55.24,26.0,55.24,55.24,6.970001,0.14439613,48.27 - 57.13,-1.8899994,-0.033082433,48.27,57.13,PQAG11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,53.32755,1.9124527,0.03586238,97.0,84.0,
243,BRL,FII PATRIA  CI,Patria Edificios Corporativos Fundo Investimento Imobiliario Fii,-0.6800003,-0.977012,2023-07-28T19:49:55.000Z,68.92,70.49,68.9 - 70.49,68.9,35416.0,69.6,70.49,7.8399963,0.12835619,61.08 - 80.7,-11.779999,-0.14597273,61.08,80.7,PATC11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,69.3444,-0.42440033,-0.0061201816,22610.0,9601.0,239664464.0
244,BRL,FII PATR LOGCI,Patria Logistica Fundo De Investimento Imobiliario,0.48999786,0.69296825,2023-07-28T20:06:00.000Z,71.2,71.31,69.93 - 71.31,69.93,8603.0,70.71,70.7,12.989998,0.2231575,58.21 - 85.4,-14.200005,-0.1662764,58.21,85.4,PATL11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,69.26805,1.9319458,0.027890865,10265.0,8260.0,
245,BRL,FII PERFORMACI,Performa Real Estate Fundo De Investimento Imobiliario,0.0,0.0,2023-07-28T19:49:00.000Z,55.0,55.0,55.0 - 55.0,55.0,3.0,55.0,55.0,25.53,0.86630476,29.47 - 70.0,-15.0,-0.21428572,29.47,70.0,PEMA11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,49.0603,5.939701,0.1210694,35.0,73.0,
246,BRL,FII POLO CRICI,Polo Fundo de Investimento Imobiliário - Recebíveis Imobiliários II - FII,0.6300049,0.69930613,2023-07-28T20:05:00.000Z,90.72,90.72,89.67 - 90.72,89.67,8706.0,90.09,90.09,10.459999,0.13032642,80.26 - 97.9,-7.1800003,-0.07334015,80.26,97.9,PORD11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,88.2009,2.519104,0.02856098,9102.0,10134.0,338238624.0
247,BRL,FII POLO I  CI,Polo Fundo de Investimento Imobiliario – FII Recebiveis Imobiliarios IMO - Cotas Fund,-0.79999924,-4.2553153,2023-07-28T19:01:04.000Z,18.0,18.75,18.0 - 18.75,18.0,6.0,18.8,18.75,1.1599998,0.0688836,16.84 - 28.15,-10.15,-0.36056837,16.84,28.15,PLRI11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,22.48385,-4.4838505,-0.19942538,461.0,1059.0,17733348.0
248,BRL,FII P VARGASCI,Fundo de Investimento Imobiliário Presidente Vargas,-1.1100006,-1.2428627,2023-07-28T19:45:26.000Z,88.2,88.23,88.2 - 88.23,88.2,48.0,89.31,88.23,5.7599945,0.06986893,82.44 - 155.98,-67.78,-0.4345429,82.44,155.98,PRSV11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,117.14735,-28.94735,-0.24710205,32.0,25.0,17199000.0
249,BRL,FII QUASAR ACI,Quasar Agro - Fundo De Investimento Imobiliario,0.7400017,1.5465031,2023-07-28T20:00:00.000Z,48.59,48.73,47.9 - 48.73,47.9,2204.0,47.85,48.24,8.07,0.1991609,40.52 - 49.0,-0.40999985,-0.008367344,40.52,49.0,QAGR11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,44.10355,4.48645,0.10172538,5069.0,4731.0,244893600.0
250,BRL,FII QUASAR CCI,Quasar Credito Imobiliario Fundo De Investimento Imobiliario,0.48999786,0.608693,2023-07-28T19:52:59.000Z,80.99,80.99,80.5 - 80.99,80.5,628.0,80.5,80.5,8.389999,0.115564734,72.6 - 88.57,-7.580002,-0.08558205,72.6,88.57,QAMI11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,79.65395,1.3360443,0.016773107,324.0,301.0,
251,BRL,FII RBRESID3CI,RB Capital Desenvolvimento Residencial III Fundo De Investimento Imobillario - FII,0.0,0.0,2022-05-13T17:07:14.000Z,1125.0,0.0,0.0 - 0.0,0.0,0.0,1125.0,0.0,1125.0,,0.0 - 1125.0,0.0,0.0,0.0,1125.0,RSPD11,,,https://brapi.dev/favicon.svg,1125.0,0.0,0.0,0.0,0.0,
252,BRL,FII RBRESID2CI,RB Capital Development Residential Real Estate Investment Fund II,-0.4499998,-14.516123,2023-07-28T18:46:47.000Z,2.65,2.65,2.61 - 2.65,2.61,5.0,3.1,2.61,0.43000007,0.19369373,2.22 - 4.32,-1.6700001,-0.3865741,2.22,4.32,RBDS11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,3.0744,-0.42439985,-0.13804315,277.0,197.0,335285.0
253,BRL,FII RBRES IVCI,Rb Capital Desenvolvimento Residencial IV Fundo De Investimento Imobiliario - FII,0.25,0.30066144,2023-07-28T18:48:05.000Z,83.4,84.49,83.4 - 84.49,83.4,374.0,83.15,84.19,26.880001,0.47558388,56.52 - 86.0,-2.5999985,-0.030232541,56.52,86.0,RBIR11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,68.8418,14.558205,0.21147335,745.0,351.0,
254,BRL,FII RBCAP LGCI,Rb Capital Logastico Fundo De Investimento Imobiliario Fund,0.010002136,0.009806978,2023-07-28T16:00:20.000Z,102.0,102.0,102.0 - 102.0,102.0,40.0,101.99,102.0,23.769997,0.30384758,78.23 - 110.0,-8.0,-0.07272727,78.23,110.0,RBLG11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,95.050316,6.949684,0.07311585,30.0,20.0,
255,BRL,FII RBCAP RICI,RB Capital Asset Management Ltda.,0.66999817,0.79733205,2023-07-28T19:53:30.000Z,84.7,84.74,84.5 - 84.74,84.5,149.0,84.03,84.74,8.559998,0.11242445,76.14 - 88.0,-3.300003,-0.037500035,76.14,88.0,RRCI11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,83.59405,1.1059494,0.013230002,474.0,281.0,
256,BRL,FII RB II   CI,RB Capital Renda II Fundo de Investimento Imobiliário - FII,0.34999847,0.972218,2023-07-28T19:45:51.000Z,36.35,36.6,35.69 - 36.6,35.69,816.0,36.0,36.12,3.8499985,0.11846149,32.5 - 43.6,-7.25,-0.16628441,32.5,43.6,RBRD11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,35.9346,0.41539764,0.0115598235,1026.0,2006.0,67312560.0
257,BRL,FII RB TFO  CI  ERA,Rb Capital Tfo Situs Fundo Investimento Imobiliario Fii,12.920532,1.1660293,2023-01-10T21:10:00.000Z,1121.0,1121.0,1121.0 - 1121.0,1121.0,0.0,1108.0795,0.0,121.0,0.121,1000.0 - 1121.0,0.0,0.0,1000.0,1121.0,RBTS11,,,https://brapi.dev/favicon.svg,1100.0491,20.950928,0.019045448,0.0,0.0,63364524.0
258,BRL,FII RBRALPHACI  ER,Fundo Investimento Imobiliario Rbr Alpha Fundos De Fundos,-0.27999878,-0.33661792,2023-07-28T20:05:00.000Z,82.9,84.1,82.5 - 84.1,82.5,30944.0,83.18,83.72,21.060001,0.3405563,61.84 - 84.1,-1.199997,-0.014268692,61.84,84.1,RBRF11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,70.2962,12.603798,0.17929557,38271.0,32398.0,1134138368.0
259,BRL,RBR CRI FII CI  ER,Canvas Cri - Fundo De Investimento Imobiliario,0.5,0.55561733,2023-07-28T18:26:51.000Z,90.49,90.49,89.99 - 90.49,89.99,4.0,89.99,90.0,13.269997,0.17184663,77.22 - 100.0,-9.510002,-0.09510002,77.22,100.0,CCRF11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,87.9351,2.5549011,0.029054396,41.0,44.0,
260,BRL,FII RBR FEEDCI,Rbr Desenvolvimento Comercial Feeder Fof Fundo De Investimento Imobiliario,0.0,0.0,2023-07-21T20:05:00.000Z,85.0,85.0,85.0 - 85.0,85.0,0.0,85.0,0.0,4.970001,0.06210173,80.03 - 110.0,-25.0,-0.22727273,80.03,110.0,RCFF11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,95.23718,-10.237183,-0.10749145,152.0,171.0,
261,BRL,FII RBR LOG CI,RBR Log FII,0.6399994,0.6757464,2023-07-28T19:53:40.000Z,95.35,95.5,94.71 - 95.5,94.71,2160.0,94.71,94.71,26.830002,0.39156455,68.52 - 100.0,-4.6500015,-0.046500016,68.52,100.0,RBRL11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,80.9236,14.426399,0.17827184,7064.0,4240.0,637609280.0
262,BRL,FII RBR MULTCI  ER,Rbr Alpha Plus Multiestrategia Real Estate Fundo De Investimento Imobiliario,-0.009994507,-0.010679034,2023-07-28T19:54:43.000Z,93.58,93.59,93.11 - 93.59,93.11,5521.0,93.59,93.59,14.32,0.1806712,79.26 - 100.0,-6.419998,-0.064199984,79.26,100.0,RBRX11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,88.09205,5.487953,0.06229794,5512.0,6137.0,1126974592.0
263,BRL,FII RBR PR  CI,RBR Premium Recebiveis Imobiliarios Fundo De Investimento Imobiliario,-0.5,-0.5104645,2023-07-28T19:53:40.000Z,97.45,98.0,97.01 - 98.0,97.01,811.0,97.95,97.5,9.149994,0.103623934,88.3 - 102.81,-5.3600006,-0.052135013,88.3,102.81,RPRI11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,95.74585,1.7041473,0.017798655,3022.0,1429.0,
264,BRL,FII REAGMULTCI,Domo Fundo de Investimento Imobiliário - FII,-0.72999954,-1.468812,2023-07-28T18:14:23.000Z,48.97,48.97,47.23 - 48.97,47.23,545.0,49.7,48.9,12.32,0.33615276,36.65 - 60.0,-11.029999,-0.18383332,36.65,60.0,RMAI11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,47.15105,1.8189507,0.0385771,1359.0,1506.0,
265,BRL,FII REAL INVCI,Real Investor Fundo De Investimento Imobiliario,0.45000458,0.40742835,2023-07-28T20:05:00.000Z,110.9,111.0,110.75 - 111.0,110.75,855.0,110.45,111.0,16.400002,0.17354499,94.5 - 112.51,-1.6100006,-0.014309844,94.5,112.51,RINV11,,,https://brapi.dev/favicon.svg,102.39929,8.50071,0.083015315,1457.0,1348.0,33284306.0
266,BRL,FII RBCRI IVCI,Rio Bravo Credito Imobiliario IV Fundo De Investimento Imobiliario - FII,0.27999878,0.31559825,2023-07-28T20:05:00.000Z,89.0,89.28,88.77 - 89.28,88.77,2238.0,88.72,89.06,9.449997,0.11879317,79.55 - 90.0,-1.0,-0.011111111,79.55,90.0,RBHG11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,84.46745,4.532547,0.053660277,6338.0,2812.0,
267,BRL,FII RB YIELDCI,Rio Bravo Credito Imobiliario High Yield Fundo De Investimento Imobiliario - FII,0.0,0.0,2023-07-28T19:52:46.000Z,93.95,93.99,93.88 - 93.99,93.88,1539.0,93.95,93.97,5.6800003,0.06434803,88.27 - 100.0,-6.050003,-0.06050003,88.27,100.0,RBHY11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,94.27875,-0.3287506,-0.0034870065,2759.0,746.0,
268,BRL,FII RIOBCRI2CI,Rio Bravo Credito - Imobiliario II Fundo Invest Imobiliario FII Fund,0.28999996,3.4855764,2023-07-28T20:05:00.000Z,8.61,8.61,8.5 - 8.61,8.5,166.0,8.32,8.5,0.80999947,0.10384608,7.8 - 11.89,-3.2800007,-0.27586213,7.8,11.89,RBVO11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,9.61735,-1.00735,-0.10474299,585.0,393.0,4441244.0
269,BRL,FII RIOB FF CI,Rio Bravo Ifix Fundo De Fundos Investimento Imobiliario - FII,0.069999695,0.11539679,2023-07-28T20:05:00.000Z,60.73,60.8,60.4 - 60.8,60.4,2739.0,60.66,60.73,16.23,0.3647191,44.5 - 61.54,-0.8100014,-0.013162193,44.5,61.54,RBFF11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,52.5231,8.206898,0.1562531,8604.0,13561.0,
270,BRL,FII MERC BR CI,Fundo De Investimento Imobiliário Mercantil Do Brasil-fii -Inicio,-52.179993,-15.029666,2023-07-28T20:05:00.000Z,295.0,347.23,290.0 - 347.23,290.0,915.0,347.18,347.23,5.0,0.01724138,290.0 - 702.0,-407.0,-0.57977206,290.0,702.0,RBOP11,,,https://brapi.dev/favicon.svg,532.813,-237.81299,-0.4463348,200.0,285.0,29990880.0
271,BRL,FII RIOB RR CI,Rio Bravo Renda Residencial Fundo De Investimentos Imobiliario,-0.0099983215,-0.017337129,2023-07-28T19:47:39.000Z,57.66,57.68,56.51 - 57.68,56.51,30.0,57.67,56.98,9.650002,0.20099983,48.01 - 76.73,-19.070004,-0.24853386,48.01,76.73,RBRS11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,55.1843,2.4757004,0.044862404,404.0,822.0,80116840.0
272,BRL,FII RIZA AKNCI  ER,Riza Akin Fundo De Investimento Imobiliario – FII,0.1800003,0.1957376,2023-07-28T20:07:32.000Z,92.14,92.14,91.28 - 92.14,91.28,66588.0,91.96,91.45,9.059998,0.10905149,83.08 - 105.0,-12.860001,-0.1224762,83.08,105.0,RZAK11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,95.9684,-3.8283997,-0.039892294,47324.0,92072.0,
273,BRL,FII ARCTIUM CI  ER,Riza Arctium Real Estate Fundo De Investimento Imobiliario,-0.099998474,-0.11049555,2023-07-28T20:05:00.000Z,90.4,91.16,90.4 - 91.16,90.4,9953.0,90.5,90.5,0.0,0.0,90.4 - 91.16,-0.76000214,-0.008337013,90.4,91.16,RZAT11,,,https://brapi.dev/favicon.svg,,,,,,
274,BRL,FII RIZA DM CI,Riza Domus Multiestrategia Fundo De Investimento Imobiliario,-266.01,-100.0,2023-05-24T20:16:13.000Z,0.0,0.0,0.0 - 0.0,0.0,,266.01,,0.0,,0.0 - 550.98,-550.98,-1.0,0.0,550.98,MYDW11,,,https://brapi.dev/favicon.svg,549.6433,-549.6433,-1.0,1819.0,0.0,0.0
275,BRL,FII SANT PAPCI,Santander Papeis Imobiliarios Cdi Fundo De Investimento Imobiliario,0.5699997,0.6617131,2023-07-28T20:05:00.000Z,86.71,86.83,86.11 - 86.83,86.11,1710.0,86.14,86.15,7.209999,0.09069181,79.5 - 93.8,-7.090004,-0.07558639,79.5,93.8,SADI11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,87.51865,-0.80864716,-0.009239713,3473.0,3615.0,275756000.0
276,BRL,FII SANT RENCI,Santander Renda De Alugueis Fundo Investimento Imobiliarios,0.7799988,1.2845829,2023-07-28T20:05:00.000Z,61.5,61.5,60.0 - 61.5,60.0,24420.0,60.72,60.71,6.549999,0.11919925,54.95 - 80.95,-19.449997,-0.24027175,54.95,80.95,SARE11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,63.2382,-1.7382011,-0.027486568,25007.0,25794.0,
277,BRL,FII SEQUOIA CI,Sequoia III Renda Imobiliaria - Fundo De Investimento Imobiliaria,-0.6800003,-1.0228645,2023-07-28T20:00:00.000Z,65.8,66.47,65.05 - 66.47,65.05,1936.0,66.48,66.47,9.030003,0.15906294,56.77 - 68.0,-2.199997,-0.032352895,56.77,68.0,SEQR11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,62.0157,3.7843018,0.06102167,3342.0,2164.0,
278,BRL,FII SERRA VDCI,Serra Verde Fundo De Investimento Imobiliario,0.0,0.0,2023-07-11T19:47:07.000Z,5.7,5.7,5.7 - 5.7,5.7,0.0,5.7,0.0,0.0,0.0,5.7 - 8.99,-3.29,-0.36596218,5.7,8.99,SRVD11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,7.2442203,-1.5442204,-0.21316586,29.0,36.0,
279,BRL,FII W PLAZA CI,Fundo Investec IMB Shopping West Plaza Fund,0.58000183,0.77333575,2023-07-28T19:43:25.000Z,75.58,75.99,74.3 - 75.99,74.3,66.0,75.0,75.01,18.820004,0.3315716,56.76 - 85.01,-9.43,-0.110928126,56.76,85.01,WPLZ11,,,https://s3-symbol-logo.tradingview.com/fii-w-plaza-ci-er--big.svg,70.8417,4.738304,0.06688581,78.0,108.0,
280,BRL,FII CPSH    CI  ER,Capitania Shoppings Fundo De Investimento Imobiliario,-0.08999634,-0.07641703,2023-07-28T19:33:25.000Z,117.68,117.75,115.7 - 117.75,115.7,627.0,117.77,117.74,15.169998,0.14798555,102.51 - 118.0,-0.3199997,-0.0027118619,102.51,118.0,CPSH11,,,https://brapi.dev/favicon.svg,112.79389,4.8861084,0.04331891,941.0,345.0,
281,BRL,FII SIG CAP CI  ER,Sig Capital Recebiveis Pulverizados Fundo De Investimento Imobiliario,0.0,0.0,2023-07-26T18:17:09.000Z,100.0,100.0,100.0 - 100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0 - 100.04,-0.040000916,-0.0003998492,100.0,100.04,SIGR11,,,https://brapi.dev/favicon.svg,100.00667,-0.006668091,-6.667646e-05,2502.0,1676.0,
282,BRL,FII REIT RIVCI,REIT Rivera Fundo Invest Imobiliario Cotas,0.0,0.0,2023-07-27T16:17:18.000Z,195.0,195.0,195.0 - 195.0,195.0,0.0,195.0,0.0,25.800003,0.15248229,169.2 - 600.0,-405.0,-0.675,169.2,600.0,REIT11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,287.72177,-92.72177,-0.32226193,2.0,5.0,
283,BRL,FII SJ AU   CI,Sj Au Logistica Fundo De Investimento Imobiliario,0.0,0.0,2023-07-21T16:28:54.000Z,79.04,79.04,79.04 - 79.04,79.04,0.0,79.04,0.0,0.13999939,0.0017743902,78.9 - 115.0,-35.96,-0.31269565,78.9,115.0,SJAU11,,,https://brapi.dev/favicon.svg,94.144684,-15.104683,-0.16044116,31.0,20.0,
284,BRL,FII SOLARIUMCI,Solarium FII Fundo De Investimento Imobiliario,7.15625,0.63843566,2022-07-26T20:05:00.000Z,1128.06,1128.06,1128.06 - 1128.06,1128.06,0.0,1120.9038,0.0,0.0,0.0,1128.06 - 1128.06,0.0,0.0,1128.06,1128.06,SOLR11,,,https://s3-symbol-logo.tradingview.com/fii-solariumci-er--big.svg,,,,,,
285,BRL,FII SP DOWNTCI,Sp Downtown Fundo de Investimento Imobiliário - FII,-0.10000229,-0.23332313,2023-07-28T20:05:00.000Z,42.76,42.86,42.75 - 42.86,42.75,2403.0,42.86,42.86,5.1499977,0.1369316,37.61 - 45.0,-2.2400017,-0.049777813,37.61,45.0,SPTW11,,,https://s3-symbol-logo.tradingview.com/fii-sp-downtci-er--big.svg,40.36015,2.399849,0.059460852,2567.0,1899.0,76882480.0
286,BRL,FII SUNOFOFICI  ER,Suno Fundo De Fundos De Investimento Imobiliario,0.37000275,0.42257053,2023-07-28T20:00:00.000Z,87.93,88.27,87.0 - 88.27,87.0,3721.0,87.56,87.56,6.4300003,0.07889571,81.5 - 92.19,-4.260002,-0.046208937,81.5,92.19,SNFF11,,,https://s3-symbol-logo.tradingview.com/fii-sunofofici--big.svg,86.31005,1.6199493,0.018768953,4214.0,6738.0,
287,BRL,FII SUNO LG CI  ER,Mogno Logistica Fundo De Investimento Imobiliario,-0.020000458,-0.05408453,2023-07-28T20:05:00.000Z,36.96,36.98,36.54 - 36.98,36.54,734.0,36.98,36.98,6.949999,0.23158944,30.01 - 50.02,-13.060001,-0.26109558,30.01,50.02,SNLG11,,,https://brapi.dev/favicon.svg,38.10895,-1.1489525,-0.030149149,1440.0,1291.0,
288,BRL,FII SUNO CRICI  ER,Suno Recebiveis Imobiliarios Fundo De Investimento Imobiliario,-0.48000336,-0.4800034,2023-07-28T20:00:00.000Z,99.52,100.0,99.16 - 100.0,99.16,6142.0,100.0,100.0,9.489998,0.10540929,90.03 - 102.0,-2.4800034,-0.024313759,90.03,102.0,SNCI11,,,https://s3-symbol-logo.tradingview.com/fii-sunofofici--big.svg,97.71045,1.8095474,0.018519487,6656.0,6276.0,162201664.0
289,BRL,FII SUPREMO CI,Supremo Fundo De Investimento Imobiliario,0.0,0.0,2022-09-27T16:13:38.000Z,99.0,99.0,99.0 - 99.0,99.0,0.0,99.0,0.0,0.0,0.0,99.0 - 99.0,0.0,0.0,99.0,99.0,SPMO11,,,https://s3-symbol-logo.tradingview.com/fii--big.svg,,,,,,
290,BRL,FII TEL PROPCI,SDI Properties Fundo De Investimento Imobiliario,0.009994507,0.011383265,2023-07-28T20:05:00.000Z,87.81,88.08,87.62 - 88.08,87.62,4647.0,87.8,87.77,23.309998,0.3613953,64.5 - 88.49,-0.6800003,-0.007684488,64.5,88.49,TEPP11,,,https://s3-symbol-logo.tradingview.com/fii-tel-propci-er--big.svg,74.4149,13.395096,0.18000555,11505.0,6018.0,
